Airlines,Altitude (feet),Altitude (meters),Bearing,City,Code,Country,Distance,East,Elev ft.,IATA,Kind,Lat,Lat (DMS),Latitude,Long,Long (DMS),Longitude,Name,Nearby Cities and Towns,North,Pop est,Region,South,Time zone (est),Title,West,What
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Country,,,Elev ft.,,,Lat,,,Long,,,Name,,,Pop est,Region,,,,,What
,,,,,,Nigeria,,,1669,,,10.81,,,10.64,,,Bulbul,,,7030,Gombe,,,,,city
,,,,,,Nigeria,,,1669,,,10.36,,,10.99,,,Bulla,,,7711,Gombe,,,,,city
,,,,,,Nigeria,,,1669,,,10.35,,,11.00,,,Bulla,,,8267,Gombe,,,,,city
,,,,,,Nigeria,,,921,,,10.86,,,11.49,,,Bullagaidum,,,8911,Gombe,,,,,city
,,,,,,Nigeria,,,849,,,10.59,,,11.40,,,Bulturi,,,4751,Gombe,,,,,city
,,,,,,Nigeria,,,1236,,,11.00,,,11.43,,,Bungum,,,7782,Gombe,,,,,city
,,,,,,Nigeria,,,1669,,,10.80,,,10.68,,,Buro Lawal,,,6875,Gombe,,,,,city
,,,,,,Nigeria,,,1033,,,11.10,,,11.24,,,Burruo Sabon Gari,,,9089,Gombe,,,,,city
,,,,,,Nigeria,,,1030,,,11.10,,,11.24,,,Buruo,,,9089,Gombe,,,,,city
,,,,,,Nigeria,,,905,,,10.76,,,11.43,,,Busum,,,9089,Gombe,,,,,city
,,,,,,Nigeria,,,846,,,10.57,,,11.41,,,Busum,,,3596,Gombe,,,,,city
,,,,,,Country,,,Elev ft.,,,Lat,,,Long,,,Name,,,Pop est,Region,,,,,What
,,,,,,Nigeria,,,1837,,,10.06,,,11.19,,,Chabai,,,15049,Gombe,,,,,city
,,,,,,Nigeria,,,1837,,,10.06,,,11.19,,,Chabal,,,15049,Gombe,,,,,city
,,,,,,Nigeria,,,1036,,,11.02,,,11.35,,,Chole,,,9037,Gombe,,,,,city
,,,,,,Nigeria,,,1669,,,10.31,,,11.09,,,Chongo,,,121358,Gombe,,,,,city
,,,,,,Country,,,Elev ft.,,,Lat,,,Long,,,Name,,,Pop est,Region,,,,,What
,,,,,,Nigeria,,,1669,,,11.23,,,11.10,,,Dadin Kowa,,,8596,Gombe,,,,,city
,,,,,,Nigeria,,,1669,,,11.25,,,11.13,,,Dadin Kowa,,,8073,Gombe,,,,,city
,,,,,,Nigeria,,,830,,,10.29,,,11.50,,,Dadin Kowa,,,14540,Gombe,,,,,city
,,,,,,Nigeria,,,1210,,,11.12,,,11.19,,,Dadin Kowa,,,9089,Gombe,,,,,city
,,,,,,Nigeria,,,1669,,,11.23,,,11.15,,,Dadin Kowa Semo,,,8241,Gombe,,,,,city
,,,,,,Nigeria,,,1669,,,10.18,,,11.05,,,Dakita,,,15049,Gombe,,,,,city
,,,,,,Nigeria,,,830,,,10.32,,,11.54,,,Dalla,,,12156,Gombe,,,,,city
,,,,,,Nigeria,,,1669,,,10.65,,,10.71,,,Damba,,,6854,Gombe,,,,,city
,,,,,,Nigeria,,,1669,,,10.69,,,10.72,,,Dambazau,,,6854,Gombe,,,,,city
,,,,,,Nigeria,,,915,,,10.44,,,11.71,,,Dambitam,,,8737,Gombe,,,,,city
,,,,,,Nigeria,,,1669,,,10.65,,,10.60,,,Damigya,,,6854,Gombe,,,,,city
,,,,,,Nigeria,,,915,,,10.44,,,11.71,,,Dampitan,,,8737,Gombe,,,,,city
,,,,,,Nigeria,,,915,,,10.44,,,11.71,,,Dampitaw,,,8737,Gombe,,,,,city
,,,,,,Nigeria,,,974,,,10.30,,,11.30,,,Danaje,,,14598,Gombe,,,,,city
,,,,,,Nigeria,,,1138,,,11.00,,,11.26,,,Danba,,,9089,Gombe,,,,,city
,,,,,,Nigeria,,,915,,,10.44,,,11.71,,,Danbitam,,,8737,Gombe,,,,,city
,,,,,,Nigeria,,,1236,,,11.13,,,11.07,,,Dandali,,,9089,Gombe,,,,,city
,,,,,,Nigeria,,,928,,,10.26,,,11.34,,,Dangar,,,14602,Gombe,,,,,city
,,,,,,Nigeria,,,951,,,10.36,,,11.31,,,Danieshi,,,11885,Gombe,,,,,city
,,,,,,Nigeria,,,856,,,10.71,,,11.44,,,Daniski,,,9089,Gombe,,,,,city
,,,,,,Nigeria,,,1669,,,10.76,,,10.69,,,Dashi,,,6854,Gombe,,,,,city
,,,,,,Nigeria,,,1669,,,11.24,,,11.11,,,Dauyo,,,8572,Gombe,,,,,city
,,,,,,Nigeria,,,839,,,10.21,,,11.39,,,Deba,,,14602,Gombe,,,,,city
,,,,,,Nigeria,,,895,,,10.42,,,11.38,,,Deba Fulani,,,12487,Gombe,,,,,city
,,,,,,Nigeria,,,839,,,10.21,,,11.39,,,Deba Habe,,,14602,Gombe,,,,,city
,,,,,,Nigeria,,,830,,,10.29,,,11.50,,,Deba Kowa,,,14540,Gombe,,,,,city
,,,,,,Nigeria,,,895,,,10.42,,,11.38,,,Debba Fulani,,,12487,Gombe,,,,,city
,,,,,,Nigeria,,,1236,,,11.13,,,11.07,,,Dendali,,,9089,Gombe,,,,,city
,,,,,,Nigeria,,,1669,,,11.25,,,11.15,,,Didio,,,7898,Gombe,,,,,city
,,,,,,Nigeria,,,830,,,10.36,,,11.43,,,Difa,,,14602,Gombe,,,,,city
,,,,,,Nigeria,,,1141,,,11.05,,,11.08,,,Digge,,,9089,Gombe,,,,,city
,,,,,,Nigeria,,,1141,,,11.05,,,11.08,,,Diji,,,9089,Gombe,,,,,city
,,,,,,Nigeria,,,1669,,,10.40,,,11.00,,,Dinawa,,,6101,Gombe,,,,,city
,,,,,,Nigeria,,,862,,,10.54,,,11.40,,,Dinawa,,,2942,Gombe,,,,,city
,,,,,,Nigeria,,,1669,,,11.00,,,11.40,,,Dindi,,,8556,Gombe,,,,,city
,,,,,,Nigeria,,,1171,,,11.01,,,11.37,,,Dindi,,,8949,Gombe,,,,,city
,,,,,,Nigeria,,,971,,,10.83,,,11.34,,,Dingaya,,,9089,Gombe,,,,,city
,,,,,,Nigeria,,,1669,,,10.53,,,10.96,,,Diri,,,6818,Gombe,,,,,city
,,,,,,Nigeria,,,1669,,,11.21,,,11.16,,,Dogo Baba,,,8716,Gombe,,,,,city
,,,,,,Nigeria,,,1049,,,10.43,,,11.23,,,Doho,,,2682,Gombe,,,,,city
,,,,,,Nigeria,,,1049,,,10.43,,,11.23,,,Doko,,,2682,Gombe,,,,,city
,,,,,,Nigeria,,,1669,,,10.97,,,10.83,,,Dokoro,,,6854,Gombe,,,,,city
,,,,,,Nigeria,,,1669,,,10.27,,,10.87,,,Dolen Madaki,,,14529,Gombe,,,,,city
,,,,,,Nigeria,,,1669,,,10.26,,,10.88,,,Dolen Sarki,,,14994,Gombe,,,,,city
,,,,,,Nigeria,,,1669,,,10.31,,,10.93,,,Donomari,,,15049,Gombe,,,,,city
,,,,,,Nigeria,,,2037,,,10.82,,,10.77,,,Dukku,,,6854,Gombe,,,,,city
,,,,,,Nigeria,,,2037,,,10.82,,,10.77,,,Duku,,,6854,Gombe,,,,,city
,,,,,,Nigeria,,,849,,,10.60,,,11.38,,,Dukul,,,5936,Gombe,,,,,city
,,,,,,Nigeria,,,964,,,10.36,,,11.30,,,Dumbe,,,12499,Gombe,,,,,city
,,,,,,Nigeria,,,1669,,,10.58,,,10.69,,,Duwo,,,6854,Gombe,,,,,city
,,,,,,Country,,,Elev ft.,,,Lat,,,Long,,,Name,,,Pop est,Region,,,,,What
,,,,,,Nigeria,,,1669,,,10.03,,,11.07,,,Fafa,,,15049,Gombe,,,,,city
,,,,,,Nigeria,,,997,,,10.06,,,10.71,,,Fafa,,,9271,Gombe,,,,,city
,,,,,,Nigeria,,,1669,,,11.24,,,11.12,,,Fali,,,8489,Gombe,,,,,city
,,,,,,Nigeria,,,1669,,,11.27,,,11.10,,,Fali,,,7508,Gombe,,,,,city
,,,,,,Nigeria,,,1998,,,9.58,,,11.10,,,Filiya,,,13493,Gombe,,,,,city
,,,,,,Nigeria,,,1020,,,10.26,,,11.30,,,Foli,,,14602,Gombe,,,,,city
,,,,,,Nigeria,,,1669,,,11.15,,,11.24,,,Fusami,,,9089,Gombe,,,,,city
,,,,,,Country,,,Elev ft.,,,Lat,,,Long,,,Name,,,Pop est,Region,,,,,What
,,,,,,Nigeria,,,1069,,,11.06,,,11.15,,,Gabari,,,9089,Gombe,,,,,city
,,,,,,Nigeria,,,1210,,,10.97,,,10.79,,,Gabchari,,,6854,Gombe,,,,,city
,,,,,,Nigeria,,,1210,,,10.97,,,10.79,,,Gabciyari,,,6854,Gombe,,,,,city
,,,,,,Nigeria,,,1210,,,10.97,,,10.79,,,Gabeiyari,,,6854,Gombe,,,,,city
,,,,,,Nigeria,,,1807,,,10.79,,,10.82,,,Gabilau,,,6854,Gombe,,,,,city
,,,,,,Nigeria,,,1669,,,10.40,,,11.04,,,Gabuka,,,3337,Gombe,,,,,city
,,,,,,Nigeria,,,1669,,,10.27,,,11.16,,,Gabukka,,,258026,Gombe,,,,,city
,,,,,,Nigeria,,,843,,,10.42,,,11.58,,,Gadam,,,14416,Gombe,,,,,city
,,,,,,Nigeria,,,1669,,,10.47,,,11.10,,,Gadam,,,2682,Gombe,,,,,city
,,,,,,Nigeria,,,1686,,,10.09,,,11.15,,,Gadao,,,15049,Gombe,,,,,city
,,,,,,Nigeria,,,1013,,,11.06,,,11.35,,,Gadari,,,8424,Gombe,,,,,city
,,,,,,Nigeria,,,1089,,,10.95,,,11.31,,,Gadi,,,9089,Gombe,,,,,city
,,,,,,Nigeria,,,1669,,,10.58,,,10.99,,,Gado,,,6216,Gombe,,,,,city
,,,,,,Nigeria,,,1118,,,11.04,,,11.10,,,Gadum,,,9089,Gombe,,,,,city
,,,,,,Nigeria,,,1669,,,11.01,,,11.17,,,Gadum Gabas,,,9089,Gombe,,,,,city
,,,,,,Nigeria,,,830,,,10.61,,,11.42,,,Gafara,,,6301,Gombe,,,,,city
,,,,,,Nigeria,,,1141,,,11.06,,,11.01,,,Gagara Bami,,,9056,Gombe,,,,,city
,,,,,,Nigeria,,,1135,,,10.39,,,11.20,,,Galadima,,,2870,Gombe,,,,,city
,,,,,,Nigeria,,,1131,,,10.25,,,11.21,,,Galadima,,,159020,Gombe,,,,,city
,,,,,,Nigeria,,,1227,,,11.02,,,11.17,,,Galadima,,,9089,Gombe,,,,,city
,,,,,,Nigeria,,,980,,,10.30,,,11.30,,,Galawo,,,14602,Gombe,,,,,city
,,,,,,Nigeria,,,931,,,10.87,,,11.42,,,Galdimari,,,9089,Gombe,,,,,city
,,,,,,Nigeria,,,1669,,,10.78,,,10.64,,,Gale,,,6883,Gombe,,,,,city
,,,,,,Nigeria,,,990,,,10.83,,,11.30,,,Galgaldu,,,9089,Gombe,,,,,city
,,,,,,Nigeria,,,1669,,,10.31,,,10.95,,,Gamadadi,,,14748,Gombe,,,,,city
,,,,,,Nigeria,,,1830,,,10.80,,,10.95,,,Gambe,,,6854,Gombe,,,,,city
,,,,,,Nigeria,,,1079,,,11.02,,,11.36,,,Ganga,,,8811,Gombe,,,,,city
,,,,,,Nigeria,,,1200,,,11.04,,,11.20,,,Ganiana,,,9089,Gombe,,,,,city
,,,,,,Nigeria,,,928,,,10.88,,,11.43,,,Garaba,,,9089,Gombe,,,,,city
,,,,,,Nigeria,,,830,,,10.67,,,11.41,,,Gare,,,9089,Gombe,,,,,city
,,,,,,Nigeria,,,935,,,10.78,,,11.37,,,Garenji,,,9089,Gombe,,,,,city
,,,,,,Nigeria,,,1036,,,11.06,,,11.38,,,Gargar,,,7822,Gombe,,,,,city
,,,,,,Nigeria,,,1669,,,11.21,,,11.19,,,Garin Aba,,,8436,Gombe,,,,,city
,,,,,,Nigeria,,,1066,,,10.89,,,11.28,,,Garin Abba,,,9089,Gombe,,,,,city
,,,,,,Nigeria,,,1669,,,11.23,,,11.16,,,Garin Ada,,,8392,Gombe,,,,,city
,,,,,,Nigeria,,,1059,,,11.09,,,11.20,,,Garin Alhaji,,,9089,Gombe,,,,,city
,,,,,,Nigeria,,,1148,,,11.11,,,11.20,,,Garin Alhaji,,,9089,Gombe,,,,,city
,,,,,,Nigeria,,,1669,,,10.06,,,11.13,,,Garin Alhaji,,,15049,Gombe,,,,,city
,,,,,,Nigeria,,,849,,,10.30,,,11.35,,,Garin Ali,,,14602,Gombe,,,,,city
,,,,,,Nigeria,,,1669,,,11.19,,,11.25,,,Garin Baba Dala,,,8544,Gombe,,,,,city
,,,,,,Nigeria,,,1794,,,10.06,,,11.20,,,Garin Batare,,,15054,Gombe,,,,,city
,,,,,,Nigeria,,,1669,,,10.42,,,10.95,,,Garin Bazongo,,,7584,Gombe,,,,,city
,,,,,,Nigeria,,,1669,,,10.36,,,10.99,,,Garin Bemi,,,8484,Gombe,,,,,city
,,,,,,Nigeria,,,1669,,,10.39,,,10.95,,,Garin Buba Kuppe,,,9497,Gombe,,,,,city
,,,,,,Nigeria,,,1213,,,11.04,,,11.02,,,Garin Bulamo,,,9086,Gombe,,,,,city
,,,,,,Nigeria,,,1669,,,10.37,,,10.95,,,Garin Daheru,,,10674,Gombe,,,,,city
,,,,,,Nigeria,,,830,,,10.32,,,11.54,,,Garin Dalla,,,12156,Gombe,,,,,city
,,,,,,Nigeria,,,1669,,,11.19,,,11.26,,,Garin Eji,,,8383,Gombe,,,,,city
,,,,,,Nigeria,,,1669,,,11.28,,,11.11,,,Garin Gamu,,,7210,Gombe,,,,,city
,,,,,,Nigeria,,,1092,,,11.09,,,11.16,,,Garin Gwano Guduku,,,9089,Gombe,,,,,city
,,,,,,Nigeria,,,1085,,,11.06,,,11.12,,,Garin Jengi,,,9089,Gombe,,,,,city
,,,,,,Nigeria,,,1213,,,10.15,,,11.22,,,Garin Kagana,,,15021,Gombe,,,,,city
,,,,,,Nigeria,,,964,,,10.26,,,11.33,,,Garin Lanotali,,,14602,Gombe,,,,,city
,,,,,,Nigeria,,,849,,,10.30,,,11.35,,,Garin Malam Ali,,,14602,Gombe,,,,,city
,,,,,,Nigeria,,,1669,,,10.38,,,10.95,,,Garin Mallam Bossai,,,9901,Gombe,,,,,city
,,,,,,Nigeria,,,1669,,,10.52,,,10.68,,,Garin Mallam Jatau,,,6854,Gombe,,,,,city
,,,,,,Nigeria,,,1669,,,10.35,,,10.96,,,Garin Nallam Bura,,,11947,Gombe,,,,,city
,,,,,,Nigeria,,,1669,,,11.26,,,11.10,,,Garin Waziri,,,8056,Gombe,,,,,city
,,,,,,Nigeria,,,944,,,10.25,,,11.34,,,Garin Yarima Musa,,,14602,Gombe,,,,,city
,,,,,,Nigeria,,,1669,,,10.18,,,11.16,,,Garko,,,13467,Gombe,,,,,city
,,,,,,Nigeria,,,1082,,,11.06,,,11.13,,,Gashinge Kundulu,,,9089,Gombe,,,,,city
,,,,,,Nigeria,,,830,,,10.69,,,11.45,,,Gassol,,,9089,Gombe,,,,,city
,,,,,,Nigeria,,,830,,,10.40,,,11.65,,,Gedeba,,,11546,Gombe,,,,,city
,,,,,,Nigeria,,,935,,,10.51,,,11.32,,,Geji Bauchi,,,2682,Gombe,,,,,city
,,,,,,Nigeria,,,935,,,10.78,,,11.37,,,Gerenji,,,9089,Gombe,,,,,city
,,,,,,Nigeria,,,925,,,10.85,,,11.48,,,Gidan Abba,,,9089,Gombe,,,,,city
,,,,,,Nigeria,,,1669,,,10.79,,,10.73,,,Gidan Bani,,,6854,Gombe,,,,,city
,,,,,,Nigeria,,,1164,,,10.98,,,11.44,,,Gidan Hardo,,,7994,Gombe,,,,,city
,,,,,,Nigeria,,,1669,,,10.40,,,10.97,,,Gidan Sarkin-Noma,,,7956,Gombe,,,,,city
,,,,,,Nigeria,,,1669,,,10.80,,,10.60,,,Girtiba,,,7124,Gombe,,,,,city
,,,,,,Nigeria,,,1135,,,10.39,,,11.20,,,Gladima,,,2870,Gombe,,,,,city
,,,,,,Nigeria,,,1669,,,10.29,,,11.17,,,Gombe,,,304814,Gombe,,,,,city
,,,,,,Nigeria,,,1190,,,10.82,,,10.60,,,Gombe Aba,,,7398,Gombe,,,,,city
,,,,,,Nigeria,,,1669,,,10.30,,,10.95,,,Gonadadi,,,14928,Gombe,,,,,city
,,,,,,Nigeria,,,1190,,,10.16,,,11.22,,,Goni,,,14967,Gombe,,,,,city
,,,,,,Nigeria,,,1007,,,11.09,,,11.39,,,Gubi,,,6744,Gombe,,,,,city
,,,,,,Nigeria,,,1095,,,11.08,,,11.11,,,Gudoko,,,9089,Gombe,,,,,city
,,,,,,Nigeria,,,1223,,,10.16,,,11.20,,,Gujiba,,,15045,Gombe,,,,,city
,,,,,,Nigeria,,,1669,,,10.03,,,11.04,,,Gulimari,,,15049,Gombe,,,,,city
,,,,,,Nigeria,,,997,,,10.86,,,11.29,,,Gulumari,,,9089,Gombe,,,,,city
,,,,,,Nigeria,,,971,,,10.89,,,11.33,,,Gura Jawa,,,9089,Gombe,,,,,city
,,,,,,Nigeria,,,1036,,,10.84,,,11.28,,,Gwajam Gwari,,,9089,Gombe,,,,,city
,,,,,,Nigeria,,,925,,,10.42,,,11.50,,,Gwani,,,14602,Gombe,,,,,city
,,,,,,Nigeria,,,1669,,,10.09,,,11.13,,,Gwaraji,,,15049,Gombe,,,,,city
,,,,,,Nigeria,,,1003,,,10.27,,,11.28,,,Gwodun,,,16376,Gombe,,,,,city
,,,,,,Country,,,Elev ft.,,,Lat,,,Long,,,Name,,,Pop est,Region,,,,,What
,,,,,,Nigeria,,,902,,,10.90,,,11.44,,,Hama Kalori,,,9089,Gombe,,,,,city
,,,,,,Nigeria,,,1669,,,10.09,,,10.99,,,Hamma Sayo,,,15049,Gombe,,,,,city
,,,,,,Nigeria,,,1164,,,10.98,,,11.44,,,Hardo,,,7994,Gombe,,,,,city
,,,,,,Nigeria,,,1036,,,10.14,,,11.30,,,Hardo Deba,,,14679,Gombe,,,,,city
,,,,,,Nigeria,,,1679,,,10.07,,,10.99,,,Hardo Jiba,,,15049,Gombe,,,,,city
,,,,,,Nigeria,,,1174,,,10.89,,,10.65,,,Hashidu,,,7335,Gombe,,,,,city
,,,,,,Nigeria,,,830,,,10.30,,,11.50,,,Hinna,,,14602,Gombe,,,,,city
,,,,,,Country,,,Elev ft.,,,Lat,,,Long,,,Name,,,Pop est,Region,,,,,What
,,,,,,Nigeria,,,1669,,,10.37,,,11.06,,,Jabular,,,5340,Gombe,,,,,city
,,,,,,Nigeria,,,830,,,10.13,,,11.64,,,Jagale,,,13258,Gombe,,,,,city
,,,,,,Nigeria,,,830,,,10.13,,,11.64,,,Jagali,,,13258,Gombe,,,,,city
,,,,,,Nigeria,,,1669,,,10.35,,,10.95,,,Jagarau,,,12528,Gombe,,,,,city
,,,,,,Nigeria,,,1003,,,10.02,,,11.32,,,Jalingo,,,15277,Gombe,,,,,city
,,,,,,Nigeria,,,1669,,,10.30,,,10.93,,,Jalingo,,,15049,Gombe,,,,,city
,,,,,,Nigeria,,,984,,,10.88,,,11.31,,,Jalingo,,,9089,Gombe,,,,,city
,,,,,,Nigeria,,,830,,,10.69,,,11.40,,,Jalkatari Madaki,,,9089,Gombe,,,,,city
,,,,,,Nigeria,,,1174,,,11.05,,,10.94,,,Jamari,,,7401,Gombe,,,,,city
,,,,,,Nigeria,,,1007,,,10.48,,,11.26,,,Jambalo,,,2682,Gombe,,,,,city
,,,,,,Nigeria,,,1669,,,10.38,,,10.89,,,Jamji,,,9882,Gombe,,,,,city
,,,,,,Nigeria,,,830,,,10.69,,,11.44,,,Jangade,,,9089,Gombe,,,,,city
,,,,,,Nigeria,,,1669,,,11.14,,,11.18,,,Jangama,,,9089,Gombe,,,,,city
,,,,,,Nigeria,,,830,,,10.28,,,11.55,,,Jangerigari,,,12097,Gombe,,,,,city
,,,,,,Nigeria,,,1669,,,10.68,,,10.61,,,Jangira,,,6854,Gombe,,,,,city
,,,,,,Nigeria,,,1197,,,10.93,,,11.31,,,Jauro Abare,,,9089,Gombe,,,,,city
,,,,,,Nigeria,,,944,,,10.87,,,11.39,,,Jauro Ali,,,9089,Gombe,,,,,city
,,,,,,Nigeria,,,1669,,,10.54,,,11.01,,,Jauro Amadu,,,4999,Gombe,,,,,city
,,,,,,Nigeria,,,1669,,,10.07,,,11.01,,,Jauro Baba,,,15049,Gombe,,,,,city
,,,,,,Nigeria,,,1115,,,11.04,,,11.17,,,Jauro Baba,,,9089,Gombe,,,,,city
,,,,,,Nigeria,,,1669,,,10.09,,,10.99,,,Jauro Bappa,,,15049,Gombe,,,,,city
,,,,,,Nigeria,,,1669,,,10.54,,,11.02,,,Jauro Ganau,,,4983,Gombe,,,,,city
,,,,,,Nigeria,,,928,,,10.88,,,11.43,,,Jauro Garaba,,,9089,Gombe,,,,,city
,,,,,,Nigeria,,,830,,,10.24,,,11.40,,,Jauro Sale,,,14602,Gombe,,,,,city
,,,,,,Nigeria,,,1761,,,10.07,,,11.20,,,Jauro Tuku,,,15049,Gombe,,,,,city
,,,,,,Nigeria,,,1190,,,10.45,,,10.73,,,Jebba,,,6238,Gombe,,,,,city
,,,,,,Nigeria,,,1669,,,10.70,,,10.83,,,Jerdadi,,,6854,Gombe,,,,,city
,,,,,,Nigeria,,,1003,,,10.36,,,11.28,,,Jerikom,,,9641,Gombe,,,,,city
,,,,,,Nigeria,,,1909,,,10.80,,,10.91,,,Jerkam,,,6854,Gombe,,,,,city
,,,,,,Nigeria,,,1669,,,11.16,,,11.11,,,Jigawa,,,9089,Gombe,,,,,city
,,,,,,Nigeria,,,1669,,,11.16,,,11.11,,,Jigawa Kuka,,,9089,Gombe,,,,,city
,,,,,,Nigeria,,,918,,,10.77,,,11.40,,,Jillahi,,,9089,Gombe,,,,,city
,,,,,,Nigeria,,,990,,,10.87,,,11.30,,,Jimbam,,,9089,Gombe,,,,,city
,,,,,,Nigeria,,,856,,,10.55,,,11.40,,,Joie,,,3085,Gombe,,,,,city
,,,,,,Nigeria,,,1669,,,11.23,,,11.20,,,Jojidage,,,7864,Gombe,,,,,city
,,,,,,Nigeria,,,1669,,,11.13,,,11.19,,,Jole,,,9089,Gombe,,,,,city
,,,,,,Nigeria,,,1669,,,10.68,,,10.75,,,Jombo,,,6854,Gombe,,,,,city
,,,,,,Nigeria,,,1223,,,11.01,,,11.40,,,Jombor,,,8381,Gombe,,,,,city
,,,,,,Nigeria,,,1669,,,10.65,,,11.08,,,Jore,,,5341,Gombe,,,,,city
,,,,,,Nigeria,,,1200,,,10.45,,,10.69,,,Judu,,,6035,Gombe,,,,,city
,,,,,,Nigeria,,,1669,,,10.32,,,10.85,,,Jumari,,,12543,Gombe,,,,,city
,,,,,,Nigeria,,,1669,,,10.68,,,10.75,,,Jumbo,,,6854,Gombe,,,,,city
,,,,,,Nigeria,,,1223,,,11.01,,,11.40,,,Jumbor,,,8381,Gombe,,,,,city
,,,,,,Nigeria,,,889,,,10.49,,,11.39,,,Jurara,,,7313,Gombe,,,,,city
,,,,,,Nigeria,,,1253,,,11.04,,,11.03,,,Juro Musa,,,9089,Gombe,,,,,city
,,,,,,Country,,,Elev ft.,,,Lat,,,Long,,,Name,,,Pop est,Region,,,,,What
,,,,,,Nigeria,,,1194,,,10.90,,,10.67,,,Kabade,,,6973,Gombe,,,,,city
,,,,,,Nigeria,,,1669,,,10.38,,,11.10,,,Kafarati,,,10467,Gombe,,,,,city
,,,,,,Nigeria,,,1669,,,10.38,,,11.10,,,Kafareti,,,10467,Gombe,,,,,city
,,,,,,Nigeria,,,1138,,,10.99,,,11.44,,,Kafiwal,,,7994,Gombe,,,,,city
,,,,,,Nigeria,,,1138,,,10.99,,,11.44,,,Kafiwol,,,7994,Gombe,,,,,city
,,,,,,Nigeria,,,830,,,10.03,,,11.77,,,Kalaki,,,11310,Gombe,,,,,city
,,,,,,Nigeria,,,1669,,,11.16,,,11.25,,,Kalaye,,,9025,Gombe,,,,,city
,,,,,,Nigeria,,,1994,,,9.82,,,11.31,,,Kalfungo,,,14453,Gombe,,,,,city
,,,,,,Nigeria,,,866,,,10.39,,,11.56,,,Kalo,,,14452,Gombe,,,,,city
,,,,,,Nigeria,,,1161,,,10.18,,,11.24,,,Kalshingi,,,14853,Gombe,,,,,city
,,,,,,Nigeria,,,1204,,,11.01,,,11.38,,,Kaltunga,,,8681,Gombe,,,,,city
,,,,,,Nigeria,,,1994,,,9.82,,,11.31,,,Kaltungo,,,14453,Gombe,,,,,city
,,,,,,Nigeria,,,1204,,,11.01,,,11.38,,,Kaltungo,,,8681,Gombe,,,,,city
,,,,,,Nigeria,,,971,,,10.27,,,11.32,,,Kanawa,,,14602,Gombe,,,,,city
,,,,,,Nigeria,,,1085,,,10.27,,,11.21,,,Kanuel,,,174936,Gombe,,,,,city
,,,,,,Nigeria,,,918,,,10.50,,,11.34,,,Karagari,,,2682,Gombe,,,,,city
,,,,,,Nigeria,,,1026,,,10.04,,,11.30,,,Kembu,,,15014,Gombe,,,,,city
,,,,,,Nigeria,,,830,,,10.30,,,11.55,,,Kerma,,,11911,Gombe,,,,,city
,,,,,,Nigeria,,,1669,,,11.16,,,11.19,,,Kiayo,,,9089,Gombe,,,,,city
,,,,,,Nigeria,,,1725,,,10.02,,,11.01,,,Kilawa,,,15049,Gombe,,,,,city
,,,,,,Nigeria,,,1017,,,11.02,,,11.44,,,Kirshigi,,,6903,Gombe,,,,,city
,,,,,,Nigeria,,,1669,,,11.16,,,11.19,,,Kiyayo,,,9089,Gombe,,,,,city
,,,,,,Nigeria,,,1184,,,10.16,,,11.23,,,Kobini,,,14939,Gombe,,,,,city
,,,,,,Nigeria,,,1669,,,10.64,,,10.58,,,Kokobe,,,6854,Gombe,,,,,city
,,,,,,Nigeria,,,830,,,10.03,,,11.77,,,Kolaku,,,11310,Gombe,,,,,city
,,,,,,Nigeria,,,1669,,,10.14,,,10.83,,,Kolmani Musari,,,11630,Gombe,,,,,city
,,,,,,Nigeria,,,1131,,,10.40,,,11.20,,,Kolori,,,2682,Gombe,,,,,city
,,,,,,Nigeria,,,1669,,,10.40,,,10.82,,,Kolori,,,7204,Gombe,,,,,city
,,,,,,Nigeria,,,1669,,,10.38,,,11.05,,,Kom Filata,,,2689,Gombe,,,,,city
,,,,,,Nigeria,,,1768,,,10.05,,,10.99,,,Kombani,,,15049,Gombe,,,,,city
,,,,,,Nigeria,,,1669,,,10.09,,,10.98,,,Kombani,,,15049,Gombe,,,,,city
,,,,,,Nigeria,,,1669,,,10.05,,,11.02,,,Kombani,,,15049,Gombe,,,,,city
,,,,,,Nigeria,,,1669,,,10.09,,,10.98,,,Kombani Sarki,,,15049,Gombe,,,,,city
,,,,,,Nigeria,,,1669,,,10.77,,,11.13,,,Komi,,,8082,Gombe,,,,,city
,,,,,,Nigeria,,,1085,,,11.03,,,11.42,,,Koyaya,,,7209,Gombe,,,,,city
,,,,,,Nigeria,,,912,,,10.55,,,11.56,,,Kuba,,,9495,Gombe,,,,,city
,,,,,,Nigeria,,,1026,,,11.03,,,11.43,,,Kudu Mondu,,,7175,Gombe,,,,,city
,,,,,,Nigeria,,,984,,,10.02,,,10.70,,,Kufa,,,8759,Gombe,,,,,city
,,,,,,Nigeria,,,1092,,,11.06,,,11.21,,,Kukawaro,,,9089,Gombe,,,,,city
,,,,,,Nigeria,,,1092,,,11.06,,,11.21,,,Kukwari,,,9089,Gombe,,,,,city
,,,,,,Nigeria,,,1187,,,10.32,,,11.18,,,Kulalum,,,215378,Gombe,,,,,city
,,,,,,Nigeria,,,1709,,,10.05,,,11.21,,,Kumo,,,15101,Gombe,,,,,city
,,,,,,Nigeria,,,1669,,,10.70,,,10.69,,,Kuni,,,6854,Gombe,,,,,city
